"GO_ID"	"Term"	"p.value"	"p.adj"	"z.score"	"set.size"	"set.mean"	"set.sd"
"GO:0009127"	"purine nucleoside monophosphate biosynthetic process"	8.09377003618305e-11	5.00370267332437e-09	6.3937411253366	59	0.00689860326609788	0.00933978049452169
"GO:0009168"	"purine ribonucleoside monophosphate biosynthetic process"	8.09377003618305e-11	5.00370267332437e-09	6.3937411253366	59	0.00689860326609788	0.00933978049452169
"GO:0007093"	"mitotic cell cycle checkpoint"	8.33541852626446e-11	5.13673474386812e-09	6.38924354208171	171	0.00440581051961846	0.0078768709349458
"GO:0031252"	"cell leading edge"	8.71803278139776e-11	5.33862625717645e-09	6.38237647969238	316	0.00346281468627613	0.00875556850309014
"GO:0045263"	"proton-transporting ATP synthase complex, coupling factor F(o)"	1.124093456294e-10	6.86191892250917e-09	6.34335217489254	11	0.0147140936433346	0.0100357964914747
"GO:1902806"	"regulation of cell cycle G1/S phase transition"	1.32203261542851e-10	8.04492073062640e-09	6.31832907298498	137	0.00477808674369292	0.00835928261237055
"GO:2000045"	"regulation of G1/S transition of mitotic cell cycle"	1.41076961845913e-10	8.55808119797772e-09	6.30827972952997	132	0.00484530083886239	0.00843551030598441
"GO:0042590"	"antigen processing and presentation of exogenous peptide antigen via MHC class I"	1.44007055558416e-10	8.70861359034256e-09	6.30509665138334	79	0.00600777672852124	0.00927372810109854
"GO:0045732"	"positive regulation of protein catabolic process"	1.53588830774681e-10	9.25921236955933e-09	6.29511216386005	214	0.00398271497581742	0.00823631657501101
"GO:1901988"	"negative regulation of cell cycle phase transition"	1.64400453845325e-10	9.88031458218404e-09	6.28455179255222	159	0.00447756237070575	0.00812396998408357
"GO:0045787"	"positive regulation of cell cycle"	1.76988727900002e-10	1.06040283518359e-08	6.27307888099579	289	0.00353631522855006	0.00804310458548803
"GO:0009145"	"purine nucleoside triphosphate biosynthetic process"	1.87534123642002e-10	1.12012689481186e-08	6.26406531758266	45	0.00763316855428076	0.0101649463768161
"GO:0031398"	"positive regulation of protein ubiquitination"	2.72402151731656e-10	1.62204618693709e-08	6.20562360684052	155	0.00447834156489675	0.0082269330856399
"GO:0009124"	"nucleoside monophosphate biosynthetic process"	3.00293008818676e-10	1.7826568462349e-08	6.19027694019003	80	0.00588295111028398	0.00879013564729742
"GO:0007050"	"cell cycle arrest"	3.06003356005215e-10	1.80551281056937e-08	6.18730708821742	227	0.00384034382904762	0.008015147902235
"GO:0031570"	"DNA integrity checkpoint"	3.33113849695871e-10	1.95013022589523e-08	6.1739069267747	161	0.00439225618422456	0.0082971827600961
"GO:0015985"	"energy coupled proton transport, down electrochemical gradient"	3.33527320728013e-10	1.95013022589523e-08	6.17371090644771	22	0.0104009206078238	0.0112178887978273
"GO:0015986"	"ATP synthesis coupled proton transport"	3.33527320728013e-10	1.95013022589523e-08	6.17371090644771	22	0.0104009206078238	0.0112178887978273
"GO:0009206"	"purine ribonucleoside triphosphate biosynthetic process"	4.37886811978478e-10	2.54498766291204e-08	6.13054714031112	44	0.00756421140034955	0.0102718115708703
"GO:0042451"	"purine nucleoside biosynthetic process"	4.47783322894916e-10	2.57933823858638e-08	6.12699077107442	86	0.00565560514179065	0.00887969235037081
"GO:0046129"	"purine ribonucleoside biosynthetic process"	4.47783322894916e-10	2.57933823858638e-08	6.12699077107442	86	0.00565560514179065	0.00887969235037081
"GO:0009156"	"ribonucleoside monophosphate biosynthetic process"	6.52483916729845e-10	3.72529935045875e-08	6.06678410813654	73	0.00601360411192874	0.00907884700564119
"GO:1901990"	"regulation of mitotic cell cycle phase transition"	6.73702432056129e-10	3.8351646953295e-08	6.06164005405529	218	0.00384025702601345	0.00778245088184544
"GO:0048471"	"perinuclear region of cytoplasm"	8.65922788288128e-10	4.91499800182723e-08	6.02114776768021	567	0.00268883779504736	0.00765720009937624
"GO:0030111"	"regulation of Wnt signaling pathway"	9.25257103190469e-10	5.23646964639457e-08	6.01041289012353	284	0.00344813189341959	0.00830079958539159
"GO:0033238"	"regulation of cellular amine metabolic process"	9.57823379800946e-10	5.40501960717906e-08	6.0048027271932	82	0.00567367748575948	0.00820178303085813
"GO:0009163"	"nucleoside biosynthetic process"	1.03214805783173e-09	5.80755307206652e-08	5.99266515896662	109	0.0050275979150532	0.00868675164162119
"GO:0034470"	"ncRNA processing"	1.31635361720516e-09	7.36399320380017e-08	5.95300035692634	252	0.00358223793812578	0.00808586103892484
"GO:1901659"	"glycosyl compound biosynthetic process"	1.43387937235296e-09	7.97549179831394e-08	5.93899427781471	110	0.00497175206857186	0.00866662720563134
"GO:0030490"	"maturation of SSU-rRNA"	1.43945865585378e-09	7.98364897926674e-08	5.9383574983341	35	0.00814050370366189	0.00948869868746942
"GO:0045930"	"negative regulation of mitotic cell cycle"	1.45076379670633e-09	8.02342644491832e-08	5.93707454630832	221	0.00375972015730277	0.00838517056736236
"GO:0006754"	"ATP biosynthetic process"	1.51167529420373e-09	8.28944655680303e-08	5.93032532469815	35	0.00813069779295415	0.0105628548091159
"GO:1903047"	"mitotic cell cycle process"	1.94922560671068e-09	1.05989824866856e-07	5.88844547458418	799	0.0023618109537592	0.00727893563157553
"GO:0072331"	"signal transduction by p53 class mediator"	2.01691137698486e-09	1.0936392081014e-07	5.88280040405788	164	0.00419621309137181	0.00812367405744968
"GO:0016651"	"oxidoreductase activity, acting on NAD(P)H"	2.04969170535818e-09	1.1083179772817e-07	5.88013244184084	93	0.00528727518456155	0.00984647869572221
"GO:1903322"	"positive regulation of protein modification by small protein conjugation or removal"	2.43648999215536e-09	1.31380954799222e-07	5.85145265705825	169	0.00412912693126946	0.00815364557059369
"GO:0090090"	"negative regulation of canonical Wnt signaling pathway"	2.51102560604856e-09	1.3502501125932e-07	5.84643982498236	150	0.0043270617928757	0.00820303765894662
"GO:0035770"	"ribonucleoprotein granule"	2.55607841014786e-09	1.36690341867191e-07	5.84347957780975	120	0.00473406018798382	0.00920115133758058
"GO:0036464"	"cytoplasmic ribonucleoprotein granule"	2.55607841014786e-09	1.36690341867191e-07	5.84347957780975	120	0.00473406018798382	0.00920115133758058
"GO:0000075"	"cell cycle checkpoint"	2.5731174340057e-09	1.37223504475051e-07	5.84237322184796	240	0.00359840132395334	0.00769290528822503
"GO:0005839"	"proteasome core complex"	2.72074873130986e-09	1.44643975564586e-07	5.83307536488293	20	0.0103153085434522	0.00824601224623554
"GO:0043086"	"negative regulation of catalytic activity"	2.72716335548313e-09	1.44643975564586e-07	5.83268258602743	749	0.00239800022605997	0.00738679084999427
"GO:1901987"	"regulation of cell cycle phase transition"	2.77118211344519e-09	1.46578166719885e-07	5.83001124085448	234	0.00362757213232501	0.00775285670663672
"GO:0042470"	"melanosome"	3.2724084074012e-09	1.71223698125262e-07	5.80220578489847	101	0.00505269092007936	0.00815574986459074
"GO:0048770"	"pigment granule"	3.2724084074012e-09	1.71223698125262e-07	5.80220578489847	101	0.00505269092007936	0.00815574986459074
"GO:0030177"	"positive regulation of Wnt signaling pathway"	3.36698533090176e-09	1.75698707643723e-07	5.79742792400858	160	0.00418909451497282	0.00862380387622944
"GO:1990542"	"mitochondrial transmembrane transport"	3.53342794684357e-09	1.8388982119069e-07	5.78932804979987	44	0.00719277625725898	0.0100353538827317
"GO:0030178"	"negative regulation of Wnt signaling pathway"	3.91472817085835e-09	2.0318904613022e-07	5.77208938130651	179	0.00399379023697235	0.00807271698124869
"GO:0042455"	"ribonucleoside biosynthetic process"	4.67721540514865e-09	2.41473684693472e-07	5.74203712160051	100	0.00503019455408927	0.00880667935386218
"GO:0090068"	"positive regulation of cell cycle process"	4.92517061380925e-09	2.53600562215558e-07	5.73328585336775	227	0.00362390676758865	0.00791586371449043
"GO:0042255"	"ribosome assembly"	5.40268831810094e-09	2.77452342939088e-07	5.71757692129558	26	0.00899156773539268	0.0107919359214958
"GO:0002474"	"antigen processing and presentation of peptide antigen via MHC class I"	5.47550545072857e-09	2.80449899233623e-07	5.71530084310232	107	0.00487306233363894	0.00930323968773148
"GO:0002478"	"antigen processing and presentation of exogenous peptide antigen"	5.49056039944609e-09	2.80480943352757e-07	5.71483393517781	166	0.00408224811748726	0.00889424607917757
"GO:0007346"	"regulation of mitotic cell cycle"	7.08356010782085e-09	3.59023678362972e-07	5.67135654734123	402	0.00291199899280476	0.00781986712675788
"GO:0016197"	"endosomal transport"	7.3262956350312e-09	3.70359507466733e-07	5.66558248849288	216	0.00366043831518233	0.00755918283034001
"GO:0005261"	"cation channel activity"	8.17588850824905e-09	4.11166703943343e-07	-5.64674112249791	281	-0.00152482906402903	0.00617288347553773
"GO:0090263"	"positive regulation of canonical Wnt signaling pathway"	8.93596706482201e-09	4.45925431008547e-07	5.63143209573236	128	0.004476152077976	0.00854639424866628
"GO:0045862"	"positive regulation of proteolysis"	9.3466176457067e-09	4.65221901893483e-07	5.62367947734674	311	0.00317554802773909	0.00850965592503592
"GO:0004298"	"threonine-type endopeptidase activity"	9.83601453410572e-09	4.85844056325853e-07	5.61486102403332	21	0.00974384994530939	0.00847206406374054
"GO:0070003"	"threonine-type peptidase activity"	9.83601453410572e-09	4.85844056325853e-07	5.61486102403332	21	0.00974384994530939	0.00847206406374054
"GO:0005759"	"mitochondrial matrix"	9.99365844658453e-09	4.91755040973504e-07	5.61211098688616	332	0.00309619990491668	0.0072916426692603
"GO:0009896"	"positive regulation of catabolic process"	1.21171275220052e-08	5.93984039033246e-07	5.57868578405454	307	0.00317225342340942	0.00813123153959473
"GO:0019884"	"antigen processing and presentation of exogenous antigen"	1.40045854731096e-08	6.81345897754394e-07	5.55344631741096	173	0.00392811051714899	0.00888231012124339
"GO:0030162"	"regulation of proteolysis"	1.42306710153311e-08	6.89194851990242e-07	5.55064752261131	653	0.00243137313429201	0.00771222344537583
"GO:0044843"	"cell cycle G1/S phase transition"	1.42369222979645e-08	6.89194851990242e-07	5.55057075018644	246	0.00343115746862726	0.00805263566875411
"GO:0045786"	"negative regulation of cell cycle"	1.43961774174823e-08	6.95170636885984e-07	5.54862587818485	455	0.00274661511614287	0.00781537860915107
"GO:0000082"	"G1/S transition of mitotic cell cycle"	1.7713805002547e-08	8.53251569998617e-07	5.51224955754103	241	0.00344002723703821	0.00809339735600083
"GO:0009201"	"ribonucleoside triphosphate biosynthetic process"	1.94147643271827e-08	9.30566432393261e-07	5.4960941363544	49	0.00655930090052595	0.0104053289846836
"GO:0006839"	"mitochondrial transport"	1.97626551680483e-08	9.4394709880065e-07	5.49295965909559	233	0.00347495263078931	0.00838386241637897
"GO:0006396"	"RNA processing"	1.98897396029626e-08	9.46322610717425e-07	5.49182796270883	549	0.00255833210755994	0.00741525819910434
"GO:0000462"	"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	2.07419302578737e-08	9.82054512599618e-07	5.48441554617412	27	0.00851574520401522	0.00978591977856323
"GO:0010948"	"negative regulation of cell cycle process"	2.42097206753347e-08	1.13791549091912e-06	5.45701905410525	223	0.00351574114618699	0.0081522404270281
"GO:0005681"	"spliceosomal complex"	2.7126491199151e-08	1.27193103178242e-06	5.43677695520358	153	0.00405452084869649	0.00636986112885228
"GO:0044772"	"mitotic cell cycle phase transition"	3.72435324266176e-08	1.73791214294592e-06	5.37999703659137	423	0.00275880310103583	0.00738770118291146
"GO:0006974"	"cellular response to DNA damage stimulus"	3.81367664371795e-08	1.77532592344971e-06	5.37572878262931	695	0.00233521905532041	0.00728285085090412
"GO:0016675"	"oxidoreductase activity, acting on a heme group of donors"	4.67041196621822e-08	2.15349256741634e-06	5.33910169876046	24	0.00876467372373596	0.0118147226424289
"GO:0004129"	"cytochrome-c oxidase activity"	5.16025239652772e-08	2.35142768829568e-06	5.32098828746561	23	0.00890696783604094	0.0120592095183347
"GO:0015002"	"heme-copper terminal oxidase activity"	5.16025239652772e-08	2.35142768829568e-06	5.32098828746561	23	0.00890696783604094	0.0120592095183347
"GO:0016676"	"oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor"	5.16025239652772e-08	2.35142768829568e-06	5.32098828746561	23	0.00890696783604094	0.0120592095183347
"GO:0070647"	"protein modification by small protein conjugation or removal"	5.22655212919577e-08	2.37051004513898e-06	5.3186656185421	780	0.00223632769879344	0.00769603188605616
"GO:0044770"	"cell cycle phase transition"	5.27590282960036e-08	2.38731528503968e-06	5.31695516237952	442	0.0026957853717316	0.00738432404446976
"GO:0044451"	"nucleoplasm part"	5.64262480744917e-08	2.54140679262653e-06	5.30470961779396	639	0.0023797778139429	0.00714199929720991
"GO:0042787"	"protein ubiquitination involved in ubiquitin-dependent protein catabolic process"	6.01114698289104e-08	2.70112002851576e-06	5.29315651650009	149	0.00401237959660349	0.00821007101632916
"GO:0009055"	"electron carrier activity"	7.01527003222936e-08	3.12119158005702e-06	5.26484798862476	97	0.00474477084851048	0.00980687451886231
"GO:0006457"	"protein folding"	7.02637914941747e-08	3.12119158005702e-06	5.26455727867787	211	0.00349508899877179	0.00733712998991424
"GO:0030027"	"lamellipodium"	7.5058944679132e-08	3.32658500938655e-06	5.25241482728689	151	0.00396759162166268	0.00842730445169981
"GO:0010564"	"regulation of cell cycle process"	8.10337165291792e-08	3.5669535266767e-06	5.23829435033812	473	0.00260824409341936	0.00772314474884692
"GO:0035966"	"response to topologically incorrect protein"	9.42497470620481e-08	4.12996860038031e-06	5.2103354556162	159	0.0038644756299741	0.00717185618689041
"GO:0006986"	"response to unfolded protein"	9.82149498905481e-08	4.28437889275353e-06	5.20268477133689	149	0.00395902463641258	0.00732382248159403
"GO:0032446"	"protein modification by small protein conjugation"	1.04713386064769e-07	4.55761491096255e-06	5.19076948522719	690	0.00229077560556972	0.00765569574379041
"GO:0003729"	"mRNA binding"	1.0615901935771e-07	4.61019884512722e-06	5.18821618592407	116	0.00436182825955622	0.00927640382189959
"GO:0043623"	"cellular protein complex assembly"	1.25422787435765e-07	5.42251035568613e-06	5.15706885816526	410	0.00271026326977128	0.00771118549287324
"GO:0048002"	"antigen processing and presentation of peptide antigen"	1.39683560727352e-07	6.02563840186525e-06	5.13685986035473	191	0.0035632082759416	0.00897278239714569
"GO:0001731"	"formation of translation preinitiation complex"	1.76208703707341e-07	7.5676180450595e-06	5.09301306261696	18	0.00956520407062578	0.00718472354490718
"GO:0007601"	"visual perception"	1.77287831462922e-07	7.59715537385925e-06	-5.09185583867648	199	-0.00170382869564139	0.0075947406597387
"GO:0050953"	"sensory perception of light stimulus"	2.21138480401534e-07	9.43459380561446e-06	-5.04979823000921	203	-0.00165662307735865	0.00752727620551518
"GO:0042273"	"ribosomal large subunit biogenesis"	2.25423152432148e-07	9.59630314695804e-06	5.04613101804832	21	0.00884712179180114	0.011523175839809
"GO:0051347"	"positive regulation of transferase activity"	2.28718328539042e-07	9.71527394660804e-06	5.04335616250249	598	0.002355935987497	0.00823504326265248
"GO:0060828"	"regulation of canonical Wnt signaling pathway"	2.43531388636573e-07	1.02770246004634e-05	5.03134028222513	220	0.00332763825386313	0.00829583488180007
"GO:0015079"	"potassium ion transmembrane transporter activity"	2.45743581490455e-07	1.03478837394636e-05	-5.02960661188111	137	-0.00220364137327659	0.00745931054124401
"GO:0042059"	"negative regulation of epidermal growth factor receptor signaling pathway"	2.53764772089541e-07	1.06625146229484e-05	5.02344427868707	43	0.00642245004659898	0.00972843325647402
"GO:0016567"	"protein ubiquitination"	2.76854886261903e-07	1.16075746266006e-05	5.00670051263418	647	0.00228707921200857	0.00759908413330507
"GO:0002181"	"cytoplasmic translation"	3.03910893373288e-07	1.27144790132807e-05	4.98871519411123	20	0.00895107231728442	0.0103937495515183
